Test Time (s),Indent Disp. (nm),Indent Act. Load (µN),Indent Load (µN),Indent Disp. Volt. (V),Indent Act. Load Volt. (V),Indent Act. Output Volt. (V),Dynamic Freq. (Hz),Disp. Amp. (nm),Phase Shift (deg),Load Amp. (µN),Dynamic Comp. (nm/µN),Disp. Amp. Volt. (V),Load Amp. Volt. (V),Storage Mod. (GPa),Loss Mod. (GPa),Hardness (GPa),Complex Mod. (GPa),Tan-Delta,Storage Stiff. (µN/nm),Loss Stiff. (µN/nm),Complex Stiff. (µN/nm),Damping (g/s),Contact Area (nm^2),Contact Depth (nm),Ref. Stor. Mod. (GPa),Ref. Loss Mod. (GPa),Ref. Hardness (GPa),Ref. Compl. Mod. (GPa),Ref. Indent Disp. (nm),Ref. Contact Area (nm^2),Ref. Cont. Depth. (nm)
26.884409,1047.422455,4326.229237,3872.02016,-0.213548,3.272836,3.272836,280.0,0.144036,-5.230391,42.409316,0.003396,2.130675e-005,0.011335,65.23889,4.938768,0.171672,65.425562,0.075703,351.516431,26.610785,352.522247,0.015126,22801741.255497,1039.214614,66.3,5.019097,0.177302,66.489708,1030.359115,22077713.021305,1022.151274
26.88943,1047.90946,4345.50003,3891.089037,-0.213651,3.280095,3.280095,280.0,0.142588,-5.118447,42.514858,0.003354,2.109265e-005,0.011338,66.199501,4.891407,0.172318,66.379966,0.073889,356.894433,26.370531,357.867351,0.014989,22827586.156177,1039.78573,66.3,4.898833,0.172842,66.480738,1045.637807,22758433.780466,1037.514077
26.89445,1048.222458,4335.694351,3881.159384,-0.213714,3.276378,3.276378,280.0,0.142622,-5.102001,42.477944,0.003358,2.109758e-005,0.011341,66.093424,4.868615,0.171771,66.272499,0.073663,356.436799,26.256071,357.402536,0.014924,22842227.380743,1040.109119,66.3,4.883832,0.172847,66.479635,1044.33841,22700106.457519,1036.225072
26.89947,1048.427847,4340.628108,3886.009983,-0.213756,3.278232,3.278232,280.0,0.14287,-4.96192,42.513123,0.003361,2.113424e-005,0.011343,66.026573,4.728891,0.171921,66.1957,0.071621,356.142818,25.507312,357.05508,0.014499,22850765.391217,1040.297653,66.3,4.748474,0.173348,66.469828,1043.067863,22662676.895548,1034.937668
26.904491,1048.941678,4349.939187,3895.110389,-0.213864,3.281723,3.281723,280.0,0.142696,-4.567501,42.569905,0.003352,2.110863e-005,0.011346,66.238077,4.359377,0.172142,66.381376,0.065814,357.469603,23.526419,358.242948,0.013373,22874556.433347,1040.822804,66.3,4.363452,0.172464,66.443432,1048.215774,22831847.821485,1040.0969
26.909511,1049.19793,4337.157491,3882.228668,-0.213915,3.276887,3.276887,280.0,0.142477,-4.466212,42.507475,0.003352,2.107621e-005,0.011346,66.235799,4.261052,0.17148,66.372718,0.064332,357.558302,23.002281,358.297424,0.013075,22887483.849406,1041.108038,66.3,4.265182,0.171812,66.437051,1048.186792,22843179.680309,1040.0969
26.914532,1049.57683,4357.050644,3901.964111,-0.213995,3.284376,3.284376,280.0,0.14288,-4.609881,42.616246,0.003353,2.113573e-005,0.011349,66.177497,4.396574,0.172233,66.323382,0.066436,357.361419,23.741692,358.149203,0.013495,22902586.452888,1041.441157,66.3,4.404712,0.172871,66.446155,1046.940359,22818030.288713,1038.804686
26.919552,1049.755837,4344.137131,3888.98229,-0.21403,3.279497,3.279497,280.0,0.142521,-4.627625,42.564315,0.003348,2.108266e-005,0.011352,66.263283,4.418441,0.17159,66.41043,0.06668,357.90205,23.864936,358.696825,0.013565,22912493.84228,1041.659623,66.3,4.420889,0.17178,66.447229,1048.193114,22887122.619755,1040.0969
26.924573,1049.90408,4353.573249,3898.357678,-0.214061,3.28305,3.28305,280.0,0.141092,-4.490833,42.621771,0.00331,2.087122e-005,0.011355,67.172358,4.335578,0.171919,67.312131,0.064544,362.898614,23.422959,363.653735,0.013314,22923414.60225,1041.900377,66.3,4.279273,0.167483,66.437957,1062.421491,23530623.942347,1054.417788
26.929593,1050.12595,4358.245675,3902.940246,-0.214107,3.284801,3.284801,280.0,0.141346,-4.870656,42.655939,0.003314,2.090881e-005,0.011358,67.035748,4.699361,0.172054,67.200264,0.070102,362.231377,25.393256,363.12035,0.014434,22932378.172769,1042.097939,66.3,4.647783,0.168298,66.462711,1061.135792,23444175.260467,1053.107781
26.934613,1050.332238,4348.551544,3893.165889,-0.214148,3.281137,3.281137,280.0,0.141751,-5.316221,42.619753,0.003326,2.096869e-005,0.011361,66.672287,5.111876,0.171563,66.867968,0.076672,360.333004,27.627334,361.390569,0.015704,22940731.40794,1042.282012,66.3,5.083332,0.169653,66.494588,1055.934236,23199087.872503,1047.884011
26.939634,1050.706001,4367.828504,3912.287385,-0.214227,3.288384,3.288384,280.0,0.14116,-5.139622,42.72551,0.003304,2.088127e-005,0.011364,67.20033,4.972428,0.172265,67.384044,0.073994,363.330923,26.884346,364.324207,0.015281,22958937.749231,1042.683089,66.3,4.905809,0.16768,66.481253,1063.752336,23586719.822031,1055.729424
26.944654,1050.939491,4352.891098,3897.259778,-0.214273,3.282746,3.282746,280.0,0.141113,-5.073114,42.663689,0.003308,2.08744e-005,0.011367,67.101886,4.900932,0.171521,67.280623,0.073037,362.890038,26.504462,363.856656,0.015065,22970503.966941,1042.9378,66.3,4.842365,0.167446,66.476601,1062.419479,23529511.867421,1054.417788
26.949675,1051.416178,4366.450193,3910.622479,-0.214373,3.287833,3.287833,280.0,0.141523,-5.248375,42.741536,0.003311,2.093502e-005,0.01137,66.964745,5.063559,0.171958,67.155914,0.075615,362.304508,27.395763,363.338801,0.015572,22990314.660035,1043.373914,66.3,5.013294,0.168561,66.489271,1061.150046,23453642.492046,1053.107781
26.954695,1051.825891,4366.435237,3910.441664,-0.214458,3.287809,3.287809,280.0,0.140171,-5.205493,42.752875,0.003279,2.073497e-005,0.011373,67.730986,5.069642,0.171779,67.920452,0.07485,366.633146,27.442368,367.658738,0.015599,23013280.648089,1043.879243,66.3,4.962533,0.164597,66.485463,1072.903323,24017415.737332,1064.956674
26.959716,1051.79112,4360.641106,3904.665315,-0.214449,3.285629,3.285629,280.0,0.139586,-5.131361,42.735638,0.003266,2.064852e-005,0.011376,68.046279,5.016023,0.171522,68.230906,0.073715,368.344953,27.152502,369.344369,0.015434,23013918.111121,1043.893265,66.3,4.887296,0.162832,66.479889,1078.163407,24242213.512643,1070.265553
26.964736,1052.232637,4378.068033,3921.909402,-0.214542,3.292167,3.292167,280.0,0.139987,-5.275505,42.832383,0.003268,2.070789e-005,0.011379,67.951291,5.152526,0.17214,68.14636,0.075827,367.975541,27.902394,369.031899,0.01586,23032037.99089,1044.291771,66.3,5.027314,0.163876,66.490329,1076.876723,24193613.059424,1068.935857
26.969756,1052.519193,4362.334162,3906.063741,-0.214599,3.286234,3.286234,280.0,0.140043,-5.472342,42.766677,0.003275,2.071608e-005,0.011382,67.748246,5.333824,0.171349,67.957888,0.07873,366.98368,28.892649,368.119283,0.016423,23045560.46575,1044.58906,66.3,5.219803,0.164101,66.50516,1074.211553,24063363.267968,1066.28142
26.974777,1052.872511,4379.125028,3922.708091,-0.214674,3.292536,3.292536,280.0,0.139482,-5.628092,42.860283,0.003254,2.063317e-005,0.011385,68.206027,5.518673,0.171948,68.428926,0.080912,369.600515,29.905049,370.808377,0.016998,23062665.99577,1044.964991,66.3,5.364453,0.162472,66.51667,1080.837428,24407761.978223,1072.929908
26.979797,1052.96021,4374.434015,3917.984371,-0.21469,3.290768,3.290768,280.0,0.13986,-5.727188,42.848537,0.003264,2.068898e-005,0.011388,67.944853,5.599085,0.171719,68.175163,0.082406,368.209703,30.342806,369.457807,0.017247,23065730.17537,1045.032318,66.3,5.463539,0.163506,66.524734,1076.86375,24224414.106729,1068.935857
26.984818,1053.243419,4373.225218,3916.66188,-0.214748,3.2903,3.2903,280.0,0.140144,-5.848283,42.853945,0.00327,2.073101e-005,0.011391,67.755076,5.705512,0.171572,67.994876,0.084208,367.277509,30.927664,368.577385,0.01758,23077825.096429,1045.298023,66.3,5.582983,0.164282,66.53465,1074.226816,24101911.807163,1066.28142
26.989838,1053.529589,4387.725213,3931.043422,-0.214809,3.295737,3.295737,280.0,0.139574,-5.67077,42.936273,0.003251,2.06467e-005,0.011394,68.247555,5.563395,0.172091,68.473938,0.081518,370.062801,30.166728,371.290329,0.017147,23092265.844855,1045.615166,66.3,5.404634,0.16241,66.519922,1082.178996,24468857.3354,1074.264572
26.994859,1053.880435,4372.391115,3915.571071,-0.214879,3.289958,3.289958,280.0,0.139733,-5.70504,42.872547,0.003259,2.067026e-005,0.011397,68.004309,5.580408,0.171298,68.232888,0.08206,368.873504,30.269623,370.113377,0.017206,23108510.023863,1045.971792,66.3,5.440553,0.16282,66.52285,1079.505545,24311835.411581,1071.596902
26.999879,1054.213402,4391.418133,3934.459417,-0.21495,3.297093,3.297093,280.0,0.140001,-5.80282,42.977097,0.003258,2.070993e-005,0.0114,68.012677,5.677752,0.172019,68.249257,0.083481,369.027265,30.806686,370.310915,0.017511,23122087.902302,1046.26978,66.3,5.534776,0.163465,66.530623,1079.540524,24332107.861992,1071.596902
27.004899,1054.529271,4382.63665,3925.552551,-0.215014,3.293781,3.293781,280.0,0.139684,-5.704859,42.945456,0.003253,2.066307e-005,0.011403,68.127879,5.588184,0.171514,68.35668,0.082025,369.779882,30.331164,371.021752,0.017241,23138047.134226,1046.619914,66.3,5.438252,0.162434,66.522662,1082.173929,24431457.894238,1074.264572
27.00992,1054.758735,4386.157381,3928.980568,-0.215061,3.295093,3.295093,280.0,0.139503,-5.619038,42.974,0.003246,2.063627e-005,0.011406,68.284158,5.513328,0.171581,68.506372,0.080741,370.716712,29.932022,371.923119,0.017014,23149109.716096,1046.862545,66.3,5.353125,0.161755,66.515757,1084.835073,24555407.988588,1076.938883
27.01494,1055.097693,4396.823936,3939.50788,-0.215132,3.299081,3.299081,280.0,0.139947,-5.758136,43.037595,0.003252,2.070188e-005,0.011409,68.105719,5.639094,0.171937,68.338776,0.082799,369.856938,30.623829,371.122585,0.017407,23162757.429184,1047.16179,66.3,5.489582,0.162941,66.526878,1082.200475,24441641.143852,1074.264572
27.019961,1055.420487,4383.21519,3925.771999,-0.215197,3.293958,3.293958,280.0,0.139896,-5.75431,42.982289,0.003255,2.06944e-005,0.011412,68.007911,5.62819,0.171227,68.240402,0.082758,369.450094,30.574906,370.713093,0.017379,23178353.2002,1047.503636,66.3,5.486847,0.162735,66.526653,1080.846758,24387899.038914,1072.929908
27.024981,1055.699426,4403.269518,3945.709587,-0.215256,3.301471,3.301471,280.0,0.139419,-5.60397,43.091841,0.003235,2.06238e-005,0.011415,68.497322,5.511932,0.171991,68.718735,0.080469,372.217944,29.952122,373.421113,0.017025,23191952.131577,1047.801615,66.3,5.335115,0.161133,66.51431,1088.860648,24754686.888122,1080.962837
27.030002,1055.840213,4390.991043,3933.378339,-0.215283,3.296859,3.296859,280.0,0.139826,-5.725344,43.042962,0.003249,2.068406e-005,0.011418,68.139593,5.608193,0.171415,68.369993,0.082304,370.319594,30.478958,371.571754,0.017325,23197661.100575,1047.926682,66.3,5.456786,0.162284,66.52418,1083.514427,24502827.809712,1075.600896
27.035022,1056.27643,4399.322324,3941.531007,-0.215374,3.299965,3.299965,280.0,0.139816,-5.809551,43.0952,0.003244,2.068248e-005,0.011421,68.203996,5.696,0.171623,68.441431,0.083514,370.826667,30.969283,372.117607,0.017603,23217323.516353,1048.357306,66.3,5.53699,0.162175,66.530807,1084.858007,24569976.435762,1076.938883
27.040043,1056.316923,4405.52978,3947.722661,-0.215382,3.302291,3.302291,280.0,0.139046,-5.635323,43.136784,0.003223,2.056859e-005,0.011424,68.755775,5.560193,0.17186,68.980231,0.080869,373.860753,30.233647,375.081239,0.017185,23221553.799182,1048.449928,66.3,5.361597,0.159803,66.51644,1092.868822,24973681.942989,1085.001827
27.045063,1056.424746,4394.627948,3936.781268,-0.215403,3.298198,3.298198,280.0,0.139651,-5.706068,43.094598,0.003241,2.065817e-005,0.011426,68.302553,5.599743,0.171361,68.531714,0.081984,371.42488,30.451039,372.671044,0.017309,23225121.208372,1048.528029,66.3,5.435564,0.16146,66.522443,1086.17525,24649312.343779,1078.278534
27.050083,1056.776938,4414.477931,3956.484508,-0.215477,3.305622,3.305622,280.0,0.140116,-5.831597,43.203196,0.003243,2.072689e-005,0.011429,68.198405,5.717102,0.172111,68.437619,0.08383,370.968931,31.098488,372.270149,0.017677,23238951.411816,1048.830755,66.3,5.557958,0.162663,66.532555,1084.885066,24588832.161621,1076.938883
27.055104,1057.061277,4399.905852,3941.801286,-0.215534,3.300149,3.300149,280.0,0.139653,-5.669855,43.143159,0.003237,2.065847e-005,0.011432,68.356014,5.566797,0.171364,68.582314,0.081438,371.948678,30.290867,373.180058,0.017218,23254256.804209,1049.16566,66.3,5.399359,0.161211,66.519494,1087.515469,24718884.225965,1079.619851
27.060124,1057.304969,4412.492805,3954.287643,-0.215585,3.304854,3.304854,280.0,0.139487,-5.602648,43.216135,0.003228,2.063383e-005,0.011435,68.585868,5.51519,0.171821,68.807257,0.080413,373.290049,30.017341,374.494995,0.017062,23265555.780826,1049.412825,66.3,5.331376,0.160558,66.51401,1091.545967,24897494.731802,1083.653823
27.065145,1057.486898,4413.841886,3955.563998,-0.215622,3.305351,3.305351,280.0,0.14,-5.363934,43.234015,0.003238,2.070973e-005,0.011438,68.340823,5.26101,0.171825,68.543025,0.076982,372.01199,28.638209,373.112674,0.016278,23272516.766973,1049.565065,66.3,5.103903,0.161716,66.496164,1088.88467,24727300.045387,1080.962837
27.070165,1057.649313,4406.792553,3948.451841,-0.215654,3.302704,3.302704,280.0,0.139816,-5.222287,43.21073,0.003236,2.068252e-005,0.011441,68.410741,5.124429,0.171456,68.6024,0.074907,372.460754,27.899838,373.504236,0.015859,23281037.186852,1049.751378,66.3,4.96632,0.161039,66.485745,1088.860773,24786993.979046,1080.962837
27.075186,1057.931485,4425.187949,3966.729545,-0.215714,3.309577,3.309577,280.0,0.139379,-5.072641,43.312163,0.003218,2.061783e-005,0.011444,68.861351,5.00286,0.172144,69.042844,0.072651,375.024542,27.245985,376.012966,0.015487,23294756.831665,1050.051305,66.3,4.816775,0.159576,66.474742,1096.936088,25129404.86341,1089.055908
27.080206,1058.173191,4409.319845,3950.768079,-0.215762,3.303627,3.303627,280.0,0.13985,-5.222563,43.245739,0.003234,2.068761e-005,0.011447,68.421746,5.124974,0.17138,68.613415,0.074903,372.712633,27.917183,373.756707,0.015868,23305037.446165,1050.275991,66.3,4.966049,0.160916,66.485725,1090.204694,24820530.07018,1082.307494
27.085226,1058.492328,4425.478709,3966.794592,-0.215829,3.30966,3.30966,280.0,0.139958,-5.289045,43.336265,0.00323,2.070349e-005,0.01145,68.501761,5.195974,0.171971,68.69854,0.075852,373.257891,28.312239,374.330116,0.016093,23318703.765342,1050.574591,66.3,5.028967,0.161093,66.490454,1091.57156,24893205.213401,1083.653823
27.090247,1058.650577,4422.123116,3963.37705,-0.215861,3.308398,3.308398,280.0,0.139473,-5.10731,43.331089,0.003219,2.063182e-005,0.011453,68.78804,5.032449,0.171756,68.971878,0.073159,374.891264,27.426587,375.893173,0.01559,23327846.815859,1050.77431,66.3,4.850427,0.159556,66.477189,1095.579134,25111546.751491,1087.702867
27.095267,1058.979108,4419.515351,3960.637314,-0.215928,3.307407,3.307407,280.0,0.139642,-5.13716,43.329666,0.003223,2.065681e-005,0.011456,68.659854,5.05409,0.171531,68.84562,0.073611,374.310812,27.553229,375.323546,0.015662,23342580.905975,1051.096072,66.3,4.88038,0.159942,66.479381,1094.234544,25033845.5414,1086.351507
27.100288,1059.181825,4435.215423,3976.252896,-0.215971,3.313267,3.313267,280.0,0.13997,-5.262812,43.417851,0.003224,2.070528e-005,0.011459,68.60669,5.175931,0.172147,68.801658,0.075444,374.08213,28.222078,375.145206,0.016042,23350214.298925,1051.262727,66.3,5.001906,0.160766,66.488413,1094.270605,25003266.432176,1086.351507
27.105308,1059.396736,4419.461925,3960.417002,-0.216013,3.307369,3.307369,280.0,0.139594,-5.144321,43.351958,0.00322,2.06497e-005,0.011462,68.701043,5.063442,0.171379,68.887384,0.073703,374.691935,27.615751,375.708232,0.015697,23362102.037655,1051.522209,66.3,4.886479,0.159609,66.479829,1095.577395,25084850.33531,1087.702867
27.110329,1059.980646,4438.221151,3978.934676,-0.216137,3.314353,3.314353,280.0,0.139558,-5.104532,43.455388,0.003212,2.064434e-005,0.011465,68.886067,5.034634,0.171983,69.069804,0.073086,375.912063,27.474057,376.914716,0.015617,23388352.195883,1052.094943,66.3,4.845628,0.159312,66.476839,1099.652744,25248486.475187,1091.767041
27.115349,1060.318116,4430.498081,3971.077122,-0.216205,3.311453,3.311453,280.0,0.140823,-5.246304,43.428927,0.003243,2.083156e-005,0.011468,68.058044,5.123909,0.171558,68.250654,0.075287,371.487836,27.96833,372.539178,0.015897,23400231.525483,1052.354019,66.3,4.99155,0.16281,66.487635,1086.242631,24657669.036133,1078.278534
27.120369,1060.829324,4432.765437,3973.13647,-0.216311,3.312277,3.312277,280.0,0.141334,-5.027369,43.451506,0.003253,2.090706e-005,0.011471,67.801733,4.891268,0.171486,67.977934,0.072141,370.263114,26.711058,371.225341,0.015183,23422280.919591,1052.834711,66.3,4.782932,0.163973,66.472298,1083.595509,24495354.128795,1075.600896
27.12539,1061.197685,4444.819416,3985.038832,-0.216389,3.31676,3.31676,280.0,0.141043,-4.485268,43.521935,0.003241,2.086403e-005,0.011474,68.140096,4.375018,0.171866,68.280403,0.064206,372.252099,23.9009,373.018604,0.013586,23440059.793801,1053.22213,66.3,4.256872,0.162709,66.436518,1088.938392,24759230.112793,1080.962837
27.13041,1061.401975,4430.320427,3970.461521,-0.216428,3.311337,3.311337,280.0,0.1414,-4.572717,43.46217,0.003253,2.091681e-005,0.011477,67.799256,4.442579,0.171177,67.944651,0.065525,370.460806,24.274626,371.255258,0.013798,23449012.646976,1053.417163,66.3,4.34434,0.16369,66.44218,1083.585708,24521518.433462,1075.600896
27.135431,1061.71164,4450.536939,3990.548652,-0.216494,3.318869,3.318869,280.0,0.141463,-4.638912,43.572575,0.003247,2.092612e-005,0.01148,67.942873,4.515612,0.171941,68.092766,0.066462,371.350354,24.68065,372.169612,0.014029,23462254.83396,1053.705566,66.3,4.406424,0.163726,66.446268,1086.284609,24639421.67626,1078.278534
27.140451,1061.953852,4439.149477,3979.06661,-0.216543,3.31461,3.31461,280.0,0.141554,-4.470245,43.5281,0.003252,2.093968e-005,0.011482,67.809334,4.341844,0.171365,67.948196,0.06403,370.711731,23.736739,371.470888,0.013492,23473809.844806,1053.957153,66.3,4.245201,0.163821,66.435771,1084.935582,24554748.126614,1076.938883
27.145472,1062.321092,4446.153836,3985.920951,-0.216619,3.317207,3.317207,280.0,0.142533,-4.482339,43.573809,0.003271,2.10844e-005,0.011485,67.315841,4.326836,0.171559,67.454754,0.064277,368.120714,23.661564,368.880373,0.013449,23487448.86057,1054.254032,66.3,4.261541,0.166421,66.436818,1077.002917,24212706.443145,1068.935857
27.150492,1062.579489,4453.773572,3993.435179,-0.216673,3.320036,3.320036,280.0,0.142883,-4.60643,43.61129,0.003276,2.113615e-005,0.011485,67.159021,4.439408,0.171805,67.30559,0.066103,367.344319,24.282535,368.146017,0.013802,23497833.333152,1054.480009,66.3,4.382624,0.167438,66.444694,1075.707293,24110681.119902,1067.607814
27.155512,1062.603962,4441.856232,3981.512698,-0.216676,3.315591,3.315591,280.0,0.142506,-4.479047,43.564346,0.003271,2.108037e-005,0.011488,67.294864,4.322286,0.171274,67.433529,0.064229,368.110979,23.643424,368.869495,0.013439,23500850.596868,1054.545659,66.3,4.258387,0.166247,66.436615,1076.99416,24211425.813097,1068.935857
27.160533,1063.112317,4462.135046,4001.580611,-0.216783,3.323127,3.323127,280.0,0.143184,-4.467924,43.67543,0.003278,2.118069e-005,0.011491,67.089825,4.300021,0.171982,67.227486,0.064093,367.149571,23.531898,367.902919,0.013376,23521369.91365,1054.991997,66.3,4.249399,0.167957,66.43604,1074.40174,24085123.352823,1066.28142
27.165553,1063.478602,4447.924131,3987.224856,-0.216857,3.317814,3.317814,280.0,0.144489,-4.550392,43.61748,0.003313,2.137377e-005,0.011494,66.23259,4.332999,0.171271,66.374173,0.065421,362.562099,23.719155,363.337136,0.013482,23534838.036786,1055.284846,66.3,4.337409,0.17162,66.441727,1061.301538,23487004.459693,1053.107781
27.170574,1063.763451,4459.42836,3998.61185,-0.216917,3.322089,3.322089,280.0,0.144182,-3.946346,43.68546,0.0033,2.132837e-005,0.011497,66.567215,3.766096,0.171656,66.673665,0.056576,364.502602,20.622041,365.08549,0.011722,23548885.937518,1055.590208,66.3,3.750978,0.17028,66.406023,1067.847372,23739091.224748,1059.674129
27.175594,1064.234211,4462.331529,4001.32346,-0.217014,3.323149,3.323149,280.0,0.143893,-3.816996,43.711404,0.003292,2.128567e-005,0.0115,66.754475,3.649291,0.171607,66.85415,0.054667,365.703739,19.992058,366.249787,0.011364,23571537.272759,1056.082384,66.3,3.624446,0.169278,66.398996,1070.463946,23895802.76383,1062.312118
27.180615,1064.568614,4453.941663,3992.800519,-0.217082,3.320008,3.320008,280.0,0.145667,-3.959143,43.681924,0.003335,2.154806e-005,0.011503,65.704067,3.736557,0.171169,65.810229,0.056869,360.027696,20.47459,360.609416,0.011638,23581813.605828,1056.305589,66.3,3.770447,0.174288,66.407125,1056.147036,23159791.643553,1047.884011
